geoid,state_fips,county_fips,state,county,district,division,statute_url
0500000US08025,08,025,Colorado,Crowley,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08033,08,033,Colorado,Dolores,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08057,08,057,Colorado,Jackson,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08069,08,069,Colorado,Larimer,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08083,08,083,Colorado,Montezuma,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08113,08,113,Colorado,San Miguel,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08013,08,013,Colorado,Boulder,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08071,08,071,Colorado,Las Animas,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08125,08,125,Colorado,Yuma,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08107,08,107,Colorado,Routt,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08117,08,117,Colorado,Summit,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08019,08,019,Colorado,Clear Creek,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08029,08,029,Colorado,Delta,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08101,08,101,Colorado,Pueblo,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08087,08,087,Colorado,Morgan,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08093,08,093,Colorado,Park,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08077,08,077,Colorado,Mesa,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08099,08,099,Colorado,Prowers,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08041,08,041,Colorado,El Paso,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08121,08,121,Colorado,Washington,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08005,08,005,Colorado,Arapahoe,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08014,08,014,Colorado,Broomfield,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08123,08,123,Colorado,Weld,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08027,08,027,Colorado,Custer,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08035,08,035,Colorado,Douglas,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08067,08,067,Colorado,La Plata,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08105,08,105,Colorado,Rio Grande,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08011,08,011,Colorado,Bent,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08111,08,111,Colorado,San Juan,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08075,08,075,Colorado,Logan,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08119,08,119,Colorado,Teller,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08039,08,039,Colorado,Elbert,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08073,08,073,Colorado,Lincoln,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08003,08,003,Colorado,Alamosa,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08043,08,043,Colorado,Fremont,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08085,08,085,Colorado,Montrose,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08109,08,109,Colorado,Saguache,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08053,08,053,Colorado,Hinsdale,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08049,08,049,Colorado,Grand,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US08089,08,089,Colorado,Otero,Colorado,,https://www.law.cornell.edu/uscode/text/28/85
0500000US09009,09,009,Connecticut,New Haven,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09013,09,013,Connecticut,Tolland,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09003,09,003,Connecticut,Hartford,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09015,09,015,Connecticut,Windham,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09007,09,007,Connecticut,Middlesex,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09005,09,005,Connecticut,Litchfield,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09011,09,011,Connecticut,New London,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US09001,09,001,Connecticut,Fairfield,Connecticut,,https://www.law.cornell.edu/uscode/text/28/86
0500000US10003,10,003,Delaware,New Castle,Delaware,,https://www.law.cornell.edu/uscode/text/28/87
0500000US10005,10,005,Delaware,Sussex,Delaware,,https://www.law.cornell.edu/uscode/text/28/87
0500000US10001,10,001,Delaware,Kent,Delaware,,https://www.law.cornell.edu/uscode/text/28/87
0500000US11001,11,001,District of Columbia,District of,District of Columbia,,https://www.law.cornell.edu/uscode/text/28/88
0500000US12091,12,091,Florida,Okaloosa,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12123,12,123,Florida,Taylor,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12133,12,133,Florida,Washington,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12031,12,031,Florida,Duval,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12007,12,007,Florida,Bradford,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12009,12,009,Florida,Brevard,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12019,12,019,Florida,Clay,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12067,12,067,Florida,Lafayette,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12069,12,069,Florida,Lake,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12089,12,089,Florida,Nassau,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12103,12,103,Florida,Pinellas,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12105,12,105,Florida,Polk,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12111,12,111,Florida,St. Lucie,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12043,12,043,Florida,Glades,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12051,12,051,Florida,Hendry,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12061,12,061,Florida,Indian River,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12063,12,063,Florida,Jackson,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12099,12,099,Florida,Palm Beach,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12109,12,109,Florida,St. Johns,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12117,12,117,Florida,Seminole,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12005,12,005,Florida,Bay,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12035,12,035,Florida,Flagler,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12037,12,037,Florida,Franklin,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12047,12,047,Florida,Hamilton,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12077,12,077,Florida,Liberty,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12119,12,119,Florida,Sumter,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12039,12,039,Florida,Gadsden,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12059,12,059,Florida,Holmes,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12071,12,071,Florida,Lee,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12083,12,083,Florida,Marion,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12021,12,021,Florida,Collier,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12095,12,095,Florida,Orange,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12101,12,101,Florida,Pasco,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12055,12,055,Florida,Highlands,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12121,12,121,Florida,Suwannee,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12027,12,027,Florida,DeSoto,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12013,12,013,Florida,Calhoun,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12023,12,023,Florida,Columbia,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12029,12,029,Florida,Dixie,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12107,12,107,Florida,Putnam,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12125,12,125,Florida,Union,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12081,12,081,Florida,Manatee,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12075,12,075,Florida,Levy,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12003,12,003,Florida,Baker,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12127,12,127,Florida,Volusia,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12073,12,073,Florida,Leon,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12079,12,079,Florida,Madison,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12033,12,033,Florida,Escambia,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12053,12,053,Florida,Hernando,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12129,12,129,Florida,Wakulla,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12057,12,057,Florida,Hillsborough,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12045,12,045,Florida,Gulf,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12097,12,097,Florida,Osceola,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12131,12,131,Florida,Walton,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12065,12,065,Florida,Jefferson,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12049,12,049,Florida,Hardee,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12093,12,093,Florida,Okeechobee,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12041,12,041,Florida,Gilchrist,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12001,12,001,Florida,Alachua,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12015,12,015,Florida,Charlotte,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12085,12,085,Florida,Martin,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12115,12,115,Florida,Sarasota,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12017,12,017,Florida,Citrus,Middle,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12113,12,113,Florida,Santa Rosa,Northern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12011,12,011,Florida,Broward,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12087,12,087,Florida,Monroe,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US12086,12,086,Florida,Miami-Dade,Southern,,https://www.law.cornell.edu/uscode/text/28/89
0500000US13037,13,037,Georgia,Calhoun,Middle,Albany,https://www.law.cornell.edu/uscode/text/28/90
0500000US13193,13,193,Georgia,Macon,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13023,13,023,Georgia,Bleckley,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13021,13,021,Georgia,Bibb,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13197,13,197,Georgia,Marion,Middle,Columbus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13249,13,249,Georgia,Schley,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13093,13,093,Georgia,Dooly,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13119,13,119,Georgia,Franklin,Middle,Athens,https://www.law.cornell.edu/uscode/text/28/90
0500000US13103,13,103,Georgia,Effingham,Southern,Savannah,https://www.law.cornell.edu/uscode/text/28/90
0500000US13171,13,171,Georgia,Lamar,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13107,13,107,Georgia,Emanuel,Southern,Statesboro,https://www.law.cornell.edu/uscode/text/28/90
0500000US13239,13,239,Georgia,Quitman,Middle,Columbus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13159,13,159,Georgia,Jasper,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13167,13,167,Georgia,Johnson,Southern,Dublin,https://www.law.cornell.edu/uscode/text/28/90
0500000US13179,13,179,Georgia,Liberty,Southern,Savannah,https://www.law.cornell.edu/uscode/text/28/90
0500000US13205,13,205,Georgia,Mitchell,Middle,Albany,https://www.law.cornell.edu/uscode/text/28/90
0500000US13253,13,253,Georgia,Seminole,Middle,Thomasville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13277,13,277,Georgia,Tift,Middle,Valdosta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13289,13,289,Georgia,Twiggs,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13233,13,233,Georgia,Polk,Northern,Rome,https://www.law.cornell.edu/uscode/text/28/90
0500000US13263,13,263,Georgia,Talbot,Middle,Columbus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13269,13,269,Georgia,Taylor,Middle,Columbus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13273,13,273,Georgia,Terrell,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13275,13,275,Georgia,Thomas,Middle,Thomasville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13279,13,279,Georgia,Toombs,Southern,Statesboro,https://www.law.cornell.edu/uscode/text/28/90
0500000US13319,13,319,Georgia,Wilkinson,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13017,13,017,Georgia,Ben Hill,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13033,13,033,Georgia,Burke,Southern,Augusta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13047,13,047,Georgia,Catoosa,Northern,Rome,https://www.law.cornell.edu/uscode/text/28/90
0500000US13053,13,053,Georgia,Chattahoochee,Middle,Columbus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13055,13,055,Georgia,Chattooga,Northern,Rome,https://www.law.cornell.edu/uscode/text/28/90
0500000US13073,13,073,Georgia,Columbia,Southern,Augusta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13087,13,087,Georgia,Decatur,Middle,Thomasville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13115,13,115,Georgia,Floyd,Northern,Rome,https://www.law.cornell.edu/uscode/text/28/90
0500000US13117,13,117,Georgia,Forsyth,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13137,13,137,Georgia,Habersham,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13185,13,185,Georgia,Lowndes,Middle,Valdosta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13199,13,199,Georgia,Meriwether,Northern,Newnan,https://www.law.cornell.edu/uscode/text/28/90
0500000US13207,13,207,Georgia,Monroe,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13261,13,261,Georgia,Sumter,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13265,13,265,Georgia,Taliaferro,Southern,Augusta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13007,13,007,Georgia,Baker,Middle,Albany,https://www.law.cornell.edu/uscode/text/28/90
0500000US13035,13,035,Georgia,Butts,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13043,13,043,Georgia,Candler,Southern,Statesboro,https://www.law.cornell.edu/uscode/text/28/90
0500000US13045,13,045,Georgia,Carroll,Northern,Newnan,https://www.law.cornell.edu/uscode/text/28/90
0500000US13079,13,079,Georgia,Crawford,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13081,13,081,Georgia,Crisp,Middle,Americus,https://www.law.cornell.edu/uscode/text/28/90
0500000US13077,13,077,Georgia,Coweta,Northern,Newnan,https://www.law.cornell.edu/uscode/text/28/90
0500000US13067,13,067,Georgia,Cobb,Northern,Atlanta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13083,13,083,Georgia,Dade,Northern,Rome,https://www.law.cornell.edu/uscode/text/28/90
0500000US13297,13,297,Georgia,Walton,Middle,Athens,https://www.law.cornell.edu/uscode/text/28/90
0500000US13027,13,027,Georgia,Brooks,Middle,Thomasville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13091,13,091,Georgia,Dodge,Southern,Dublin,https://www.law.cornell.edu/uscode/text/28/90
0500000US13105,13,105,Georgia,Elbert,Middle,Athens,https://www.law.cornell.edu/uscode/text/28/90
0500000US13113,13,113,Georgia,Fayette,Northern,Newnan,https://www.law.cornell.edu/uscode/text/28/90
0500000US13165,13,165,Georgia,Jenkins,Southern,Statesboro,https://www.law.cornell.edu/uscode/text/28/90
0500000US13217,13,217,Georgia,Newton,Northern,Atlanta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13227,13,227,Georgia,Pickens,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13071,13,071,Georgia,Colquitt,Middle,Thomasville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13085,13,085,Georgia,Dawson,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13063,13,063,Georgia,Clayton,Northern,Atlanta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13139,13,139,Georgia,Hall,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13149,13,149,Georgia,Heard,Northern,Newnan,https://www.law.cornell.edu/uscode/text/28/90
0500000US13141,13,141,Georgia,Hancock,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
0500000US13189,13,189,Georgia,McDuffie,Southern,Augusta,https://www.law.cornell.edu/uscode/text/28/90
0500000US13211,13,211,Georgia,Morgan,Middle,Athens,https://www.law.cornell.edu/uscode/text/28/90
0500000US13095,13,095,Georgia,Dougherty,Middle,Albany,https://www.law.cornell.edu/uscode/text/28/90
0500000US13111,13,111,Georgia,Fannin,Northern,Gainesville,https://www.law.cornell.edu/uscode/text/28/90
0500000US13153,13,153,Georgia,Houston,Middle,Macon,https://www.law.cornell.edu/uscode/text/28/90
